,Word,Count
5629,@abcnetwork,1
5628,inferior,1
5627,shows/films,1
5626,shuffle,1
5625,"actually,",1
5624,frowned,1
5645,differ!,1
5647,@razajourno,1
5574,now?,1
5648,https://t.co/lmojgiaeap,1
5669,https://t.co/uxuw0xgzrq,1
5668,"and,",1
5667,thing😢😢😢,1
5666,anna,1
5665,$0.56,1
5664,netflux,1
5663,"gaby,",1
5662,enders,1
5661,#movies,1
5660,https://t.co/sztvnvzjwq,1
5659,💀,1
5658,@nenblade,1
5657,@rosamundpikes,1
5656,wondered,1
5655,💗,1
5654,lucifer.,1
5653,witch,1
5652,"it.""",1
5651,filming,1
5650,https://t.co/mvatpptdba,1
5649,baybee!,1
5623,ether,1
5622,topbill,1
5621,https://t.co/uljqvitmk2,1
5620,female,1
5595,ahh,1
5594,cooler,1
5593,@toysthatmadeus,1
5592,i-,1
5591,https://t.co/jq0iwqqkd7,1
5590,https://t.co/bdozqqa0es,1
5589,⤵️,1
5588,onl…,1
5587,@safukhimani,1
5586,go.,1
5585,https://t.co/3ax36zrs2d,1
5584,🕷🕸,1
5583,vacation,1
5582,bundle,1
5581,show!🙌🏼,1
5580,#meteorgarden,1
5579,#cryptocurrency-bitcoin,1
5578,https://t.co/kgbig5jasi,1
5577,28m,1
5576,#pakvafg,1
5575,"tv,",1
5596,#thomyorke,1
5597,worst,1
5598,hmm,1
5610,illusions.,1
5619,devs,1
5618,https://t.co/ajbhusawe9,1
5617,✔️,1
5616,genres,1
5615,"watching,",1
5614,https://t.co/q9vywvhtiw,1
5613,toy,1
5612,{not},1
5611,@netflix’s,1
5609,"dramedy,",1
5599,princ…,1
5608,pey,1
5607,so.…,1
5606,@comfort07594597,1
5605,study,1
5604,dork.,1
5603,tinfoil,1
5602,week...,1
5601,https://t.co/ltxr1tsfsa,1
5600,bell,1
5475,"mask,",1
5473,rape,1
6066,@scotlandnt,1
5349,"""progressive""",1
5347,@ryanokiejones,1
5346,meme…,1
5345,https://t.co/i0e6mizvhh,1
5344,guest,1
5343,@fifizailannn,1
5342,netherlands,1
5341,lies.',1
5340,dollars,1
5339,graphic,1
5338,als…,1
5337,#strangerthingsseason3,1
5336,"that,",1
5335,w/,1
5334,joke.,1
5333,woke:,1
5332,pleaseeeee,1
5331,@jewelstaite,1
5330,@tttoritee,1
5329,flick,1
5328,sierra,1
5327,bullying,1
5348,broken,1
5350,show…,1
5374,yet...yall,1
5351,"""best",1
5372,https://t.co/5ltwcsfcyi,1
5371,salvan,1
5370,team.,1
5369,cheap!,1
5368,"frozen,",1
5367,uproar,1
5366,terence,1
5365,https://t.co/ikpw2pxq4p,1
5364,bel-air,1
5363,he’s,1
5362,sold,1
5361,while😭,1
5360,https://t.co/ij4cvxmbma,1
5359,mas,1
5358,https://t.co/kcntq8djpk,1
5357,https://t.co/k9nbdrsrgv,1
5356,gawin,1
5355,https://t.co/jyh7rarybu,1
5354,miyazaki,1
5353,todd,1
5352,match.,1
5326,#pride,1
5325,#netflixmovies…,1
5324,"life,",1
5323,hindi!,1
5298,@ashleysabbe,1
5297,#ardor,1
5296,boyle,1
5295,https://t.co/vrpzhejcbv,1
5294,precisely,1
5293,@aparnad86,1
5292,de-aging,1
5291,recommendation?,1
5290,smh.,1
5289,certain,1
5288,12yr,1
5287,@chaudharydav,1
5286,https://t.co/2adldyve3z,1
5285,properties,1
5284,spain,1
5283,"shower,",1
5282,https://t.co/11wfsyxo72,1
5281,specs,1
5280,https://t.co/6ifoluw48h,1
5279,carey,1
6858,soulmates,1
5299,@sophiabush,1
5300,direct,1
5301,youtube:,1
5313,recommendations:,1
5322,resell,1
5321,https://t.co/mvywron4hy,1
5320,toddler,1
5319,@mims,1
5318,😂💯,1
5317,overreacting.,1
5316,equalizer,1
5315,show!,1
5314,medical,1
5312,@stonecold2050,1
5302,solve,1
5311,https://t.co/lrk2xpsxyr,1
5310,32s6500s,1
5309,c,1
5308,picking,1
5307,.@roryplante,1
5306,inter…,1
5305,cheesy,1
5304,ripple,1
5303,https://t.co/lbwa0pjrtk,1
5373,2010,1
5375,doris,1
5472,1.50€,1
5448,https://t.co/4a9m1iwxlx,1
5446,https://t.co/nfdesntb68,1
5445,gpu,1
5444,@blackgirlsrock,1
5443,south,1
5442,https://t.co/asodztcujh,1
5441,wingmakers,1
5440,diamond,1
5439,abandoned…,1
5438,et.,1
5437,marvel’s,1
5436,caucasian,1
5435,loser.,1
5434,standing,1
5433,https://t.co/eu5a2sit8u,1
5432,whistleblower,1
5431,side.,1
5430,dracula,1
5429,threats,1
5428,tie-in,1
5427,https://t.co/4yuzgwmyc0,1
5426,https://t.co/5e45jqkqs0,1
5447,seasonal,1
5449,https://t.co/fy5tzjbk7c,1
5376,😊😊😊,1
5450,"twitter,",1
5471,gotta.,1
5470,https://t.co/km4vkh0duk,1
5469,🌻,1
5468,flight,1
5467,@fourecchitasty,1
5466,3:,1
5465,#list,1
5464,💋,1
5463,@jerrynaturenet,1
5462,@hrag_meg,1
5461,estrellitas,1
5460,@freedmfighters,1
5459,#exhibita,1
5458,tomorrow😍🥳🎉,1
5457,bah,1
5456,everywhere,1
5455,sc…,1
5454,network),1
5453,altseason,1
5452,residential,1
5451,should!,1
5425,@sainttone95,1
5424,"lie,",1
5423,denny’s,1
5422,@netflix_ca.,1
5397,amazon...,1
5396,gettin…,1
5395,baking,1
5394,thought.,1
5393,re…,1
5392,https://t.co/y0emlxx0uf,1
5391,https://t.co/ydwvglt1lh,1
5390,step,1
5389,stolen,1
5388,shameful,1
5387,@jeffkingtv,1
5386,@sriramk,1
5385,paris,1
5384,https://t.co/phisoqqrav,1
5383,💓💓💓,1
5382,appstore🍏,1
5381,"before,",1
5380,@callie_fornia,1
5379,https://t.co/pludc1u79j,1
5378,drag,1
5377,goofy,1
5398,@montebooker,1
5399,"food/water,",1
5400,https://t.co/vza3uovok5,1
5412,"ypu,",1
5421,"@sarahmgellar,",1
5420,earned,1
5419,https://t.co/xfh4g8z6bi,1
5418,mole,1
5417,"tonight,",1
5416,saturday?,1
5415,"springsteen,",1
5414,screaming,1
5413,it!!!!!,1
5411,motel,1
5401,trivia,1
5410,would've,1
5409,cliff,1
5408,https://t.co/emfodakdkj,1
5407,https://t.co/ubscterv7b,1
5406,aaaaaaa,1
5405,https://t.co/vld67ksxdt,1
5404,sis,1
5403,slick,1
5402,heartwarming,1
5670,response,1
5671,@momstuffpodcast,1
5672,casts,1
5943,'highlanders',1
5941,downfall,1
5940,"rogan,",1
5939,https://t.co/eplqqfrhif,1
5938,dull;,1
5937,bj,1
5936,whenever!,1
5935,flare,1
5934,chips,1
5933,https://t.co/tgxkyxzfzt,1
5932,login....please?!...,1
5931,@thetalkcbs,1
5930,chains,1
5929,"(fast)""",1
5928,https://t.co/aujgoze0gd,1
5927,4m40s,1
5926,grateful,1
5925,https://t.co/b6gpg1ngij,1
5924,brene’,1
5923,"(sorry,",1
5922,heaven,1
5921,drama!!!,1
5942,@_kaethedon,1
5944,@jinocalla,1
5968,"and,...",1
5945,https://t.co/ifq3smm4i7,1
5966,#pose,1
5965,genius.,1
5964,favorites.,1
5963,https://t.co/hdqvuwa962,1
5962,bedrooms.,1
5961,keeping,1
5960,@inkogmito,1
5959,⁦@tgc⁩,1
5958,#morelikesadflix,1
5957,#tokens,1
5956,lga,1
5955,nbcsports,1
5954,@gammafunctiont,1
5953,https://t.co/ttxtudwuny,1
5952,https://t.co/6zzoqr7xas,1
5951,https://t.co/42q3gvgeiy,1
5950,#bingewatching,1
5949,@vk_hm,1
5948,props,1
5947,campaigns,1
5946,@bizballmaury,1
5920,https://t.co/d7evq9yiv9,1
5919,include:,1
5918,@hashir,1
5917,gangs,1
5892,aniston,1
5891,dancing,1
5890,fun.,1
5889,evening!,1
5888,odd,1
5887,community,1
5886,everyone;,1
5885,vale,1
5884,@jazmane96,1
5883,https://t.co/8yymxxp9rc,1
5882,@humasqureshi,1
5881,mating,1
5880,souvenir,1
5879,ground.,1
5878,no...,1
5877,https://t.co/oebhwqz3qc,1
5876,&gt;&gt;,1
5875,undefeated,1
5874,@bad_robot,1
5873,is:,1
5872,opens,1
5893,raymond',1
5894,@raquelwillis_,1
5895,@therealsteveday,1
5907,https://t.co/o3rjoitiss,1
5916,success.,1
5915,hancock,1
5914,false,1
5913,locke…,1
5912,🤷‍♀️,1
5911,euthanizing,1
5910,fit,1
5909,esse,1
5908,no-one,1
5906,"characters,",1
5896,marlon,1
5905,orgullo,1
5904,takeaway,1
5903,na.,1
5902,bhe,1
5901,@caitrionambalfe,1
5900,rain//netflix,1
5899,https://t.co/ybybqk6mnk,1
5898,https://t.co/hnndxth4ar,1
5897,momoa,1
5967,memes,1
5969,@dontblamelyme,1
5673,@kayli_beamer,1
6042,flayed,1
6040,2fa!,1
6039,year.,1
6038,relax,1
6037,#cheapdadlife,1
6036,hide,1
6035,funny!!!,1
6034,feedback.,1
6033,@scdiet,1
6032,@demori,1
6031,smoke,1
6030,sheriff’s,1
6029,#castlevania,1
6028,wtf…,1
6027,upcoming,1
6026,entirely,1
6025,@sensanders,1
6024,hp,1
6023,pochoclos,1
6022,exciting,1
6021,https://t.co/kwz7gpldr0,1
6020,gc,1
6041,creatures,1
6043,https://t.co/zbxidi5onb,1
5970,https://t.co/xiczvtitni,1
6044,"carter""",1
6065,https://t.co/dlkqoq3hc3,1
6064,she…,1
6063,rsvp:…,1
6062,impact,1
6061,https://t.co/rl3r5jcsqk,1
6060,🌻netflix,1
6059,aka,1
6058,https://t.co/mrcksm8tjy,1
6057,please!!!!..preferably,1
6056,moments,1
6055,@freddymiyares,1
6054,@ismitty12,1
6053,hey!,1
6052,"moving,",1
6051,https://t.co/awgw4jemes,1
6050,(if,1
6049,pero,1
6048,stepping,1
6047,"tears,",1
6046,@woutervanvliet,1
6045,@aeonstrange,1
6019,so...,1
6018,batman,1
6017,wonders,1
6016,“7seeds”,1
5991,all),1
5990,bees,1
5989,chilled,1
5988,suffering.,1
5987,eons,1
5986,https://t.co/xb68f98lum,1
5985,re/watch!!!!,1
5984,djdjxjkd,1
5983,...!!!,1
5982,chill?”,1
5981,20999,1
5980,di,1
5979,https://t.co/8gk0ayvgfy,1
5978,head?,1
5977,https://t.co/ydp2thad9q,1
5976,avengers:,1
5975,ko,1
5974,noon,1
5973,personally,1
5972,@lilmoi18,1
5971,v,1
5992,teams,1
5993,#blackgirlmagic,1
5994,jammies,1
6006,"sucks"".",1
6015,monthly,1
6014,https://t.co/jshbpm42dz,1
6013,chilling”...,1
6012,@dylanpr6,1
6011,https://t.co/u3ohlw9zad,1
6010,series.…,1
6009,truth.,1
6008,deadly,1
6007,capit…,1
6005,https://t.co/slhrtwmpaz,1
5995,americana,1
6004,[tr:,1
6003,multitask.,1
6002,starred,1
6001,similarities,1
6000,sunsets,1
5999,aunt,1
5998,👌🏻,1
5997,fast,1
5996,badassed,1
5871,https://t.co/vtaj2xdusa,1
5870,@theholycurl,1
5869,proxy.,1
5745,#jinn,1
5743,https://t.co/rf9vjsznkv,1
5742,"all,",1
5741,like....,1
5740,user,1
5739,sushmita,1
5738,•disponível,1
5737,https://t.co/smmha0u4hf,1
5736,dnt,1
5735,anthology,1
5734,burrito,1
5733,outsourcing,1
5732,pooch.,1
5731,snuggle,1
5730,saudi,1
5729,https://t.co/jctxgidntj,1
5728,@thenaza_,1
5727,groups,1
5726,netflix😭,1
5725,"aside,",1
5724,https://t.co/e64vjjzzkt,1
5723,rated,1
5744,@mesolithicguy,1
5746,@cbsinnovationtv,1
5868,nct,1
5747,https://t.co/pzheolq8wp,1
5768,s5,1
5767,havin,1
5766,crust,1
5765,@luceelugo,1
5764,good...,1
5763,wtf...we,1
5762,https://t.co/lxcjvbd83q,1
5761,gerald_bader,1
5760,12am,1
5759,jesus,1
5758,theme.,1
5757,crown,1
5756,ring,1
5755,opportunity,1
5754,patiently,1
5753,distraction,1
5752,lift.,1
5751,https://t.co/ozkwj8hxcn,1
5750,https://t.co/6lep83qje0,1
5749,25%,1
5748,please!,1
5722,thennnnn...,1
5721,addition,1
5720,duh,1
5719,jinkies!,1
5694,#savewhiskeycavalier,1
5693,https://t.co/amnsarczsf,1
5692,https://t.co/y4rgmz1juf,1
5691,moose,1
5690,onde?,1
5689,netflix...so,1
5688,"beautiful,",1
5687,#binge,1
5686,https://t.co/9xbbbciwp2,1
5685,#tohoanimation,1
5684,titular,1
5683,👏🏻👏🏻,1
5682,https://t.co/3mqbzl2eub,1
5681,"netflix,you",1
5680,login..,1
5679,handf…,1
5678,show?,1
5677,"heist""",1
5676,https://t.co/tmjutok9yc,1
5675,loose,1
5674,"toronto,",1
5695,kju.,1
5696,regardez,1
5697,https://t.co/sizeuzguyd,1
5709,contact:0712834056,1
5718,https://t.co/8mpy4t6lgi,1
5717,#spidermanintothespiderverse,1
5716,hummer,1
5715,https://t.co/ppkmxezzkz,1
5714,https://t.co/xpiw12tlgx,1
5713,anti-hindu,1
5712,vote,1
5711,2....i,1
5710,carmen:,1
5708,supporting,1
5698,🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,1
5707,uhd,1
5706,bobby,1
5705,"spd,",1
5704,attributed,1
5703,head,1
5702,audacity,1
5701,https://t.co/sq4cktsycm,1
5700,“they,1
5699,https://t.co/wtx1ifba5a,1
5769,@lavernecox,1
5770,https://t.co/gs1rhsni8e,1
5771,shove,1
5820,gos,1
5842,kno,1
5841,rider,1
5840,worthy🤷🏼‍♂️,1
5839,"hmm,",1
5838,netflix🍏,1
5837,"libraries,",1
5836,https://t.co/nqm20mymc9,1
5835,https://t.co/nl7aby3iie,1
5834,https://t.co/nimjoswcme,1
5833,blanket,1
5832,netflix。,1
5831,"available,",1
5830,https://t.co/l9rgw7og6s,1
5829,@tmobile,1
5828,altered,1
5827,https://t.co/cu8dsobe3f,1
5826,western,1
5825,nicole,1
5824,ponen,1
5823,"lynch,",1
5822,noon.,1
5843,frkin,1
5845,@yourshabibti,1
5846,abc,1
5858,horse,1
5867,#shadowhunters,1
5866,becomes,1
5865,dvr,1
5864,heres,1
5863,nasib,1
5862,#prague,1
5861,https://t.co/wtrpa2ljjc,1
5860,happened,1
5859,how’re,1
5857,@presssec,1
5847,melissa,1
5856,subscribe?,1
5855,legends.,1
5854,£6.00,1
5853,@desyreenicole,1
5852,same😭😭,1
5851,budgeted,1
5850,rushing,1
5849,lucky,1
5848,https://t.co/edro2orap1,1
5821,warning:,1
5819,rilakkuma’s,1
5772,1⃣,1
5818,#trakt,1
5793,❤️🎼,1
5792,office????,1
5791,"follow-up,",1
5790,aaaaaaaahhhhhhhhhh!!!!!!,1
5789,@jvscribbles,1
5788,severe,1
5787,https://t.co/oidzt7adfc,1
5786,"""money",1
5785,https://t.co/zmql9peuw5,1
5784,strongggggg.,1
5783,https://t.co/2j6pv2lojn,1
5782,@elliotfgf,1
5781,"television,",1
5780,@nadiha,1
5779,@connorterrelldt,1
5778,3%,1
5777,:3,1
5776,ge…,1
5775,secret.,1
5774,ears,1
5773,million.,1
5794,💡💡,1
5795,lgbt+,1
5796,@valkyriescarol,1
5808,https://t.co/knpu71domf,1
5817,https://t.co/gimhblvgkh,1
5816,jfc,1
5815,#gaming,1
5814,michael,1
5813,bae...,1
5812,'bout,1
5811,https://t.co/wu4ekt54mc,1
5810,worl…,1
5809,riot,1
5807,rio,1
5797,na!!!!,1
5806,slasher,1
5805,negotiate,1
5804,grabbing,1
5803,psychotic,1
5802,france,1
5801,@coherentstates,1
5800,#reviews,1
5799,watc…,1
5798,highest,1
6857,"binge,",1
7915,"""enjoy""",1
6859,@dstv,1
7921,legal,1
7919,tho..,1
7918,@shrustyle,1
7917,media.,1
7916,netflix...i,1
5277,22,1
7914,shaun,1
7913,@steveokdwb,1
7912,@mxzvgx_,1
7911,bungalow.,1
7910,‘shaggy’,1
7909,jst,1
7908,saturday.,1
7907,"welp,",1
7906,heatwave.,1
7905,https://t.co/euxi9oxzpo,1
7904,pity,1
7903,options!!!!,1
7902,clean&amp;simple,1
7901,horror).,1
7900,them),1
7899,#onmyblock,1
7920,weeks.,1
7922,#xrp…,1
7946,@aprildryan,1
7923,mind…,1
7944,ampliamente,1
7943,(with,1
7942,space,1
7941,express,1
7940,https://t.co/qbooinbbvb,1
7939,"wa""",1
7938,#variantcover,1
7937,@richnilsenphd,1
7936,"mother,",1
7935,https://t.co/6tjixggxky,1
7934,https://t.co/rjriibny0x,1
7933,stans,1
7932,@bamajohnson,1
7931,mainly,1
7930,increase,1
7929,unchecking,1
7928,killed,1
7927,wive…,1
7926,vida,1
7925,hair!,1
7924,incomplete.,1
7898,https://t.co/ujljwysmgu,1
7897,#sexytime,1
7896,https://t.co/2ux7d3xo1f,1
7895,"originals,",1
7870,@deanbelfield,1
7869,70%,1
7868,beautiful…,1
7867,https://t.co/5o6xjiawdi,1
7866,bayonetta,1
7865,https://t.co/l0l7qfyew3,1
7864,https://t.co/onwrl3rxn8,1
7863,worse...,1
7862,deeply,1
7861,apartment,1
7860,#netflix:,1
7859,@m_the0ry,1
7858,ne…,1
7857,"solace,",1
7856,firstly,1
7855,@nos4a2,1
7854,soon#strangerthings,1
7853,hustler,1
7852,https://t.co/cu1pgngjwu,1
7851,faced,1
7850,"well,",1
7871,rename,1
7872,either.,1
7873,https://t.co/afcjzicvf4,1
7885,"bitcoin,",1
7894,🌺,1
7893,tagged,1
7892,shay,1
7891,ko.,1
7890,sh*t,1
7889,https://t.co/8ct95rpnca,1
7888,relate,1
7887,streaming…,1
7886,@inizali,1
7884,hitchcock.,1
7874,debate.,1
7883,(did,1
7882,@amazonhelp,1
7881,scif…,1
7880,https://t.co/ec1r9hr48t,1
7879,https://t.co/fw0t3zzjrc,1
7878,laughter...,1
7877,thieving,1
7876,fcking,1
7875,https://t.co/odttr6igdx,1
7945,https://t.co/lhzkb8mrhm,1
7947,@b0ywithlove,1
7848,anybody??,1
8020,29,1
8018,$575,1
8017,@english_maven,1
8016,fail.,1
8015,@upulie,1
8014,2-3gb,1
8013,✫,1
8012,west,1
8011,ac,1
8010,"@indiewire,",1
8009,https://t.co/yknm4xsq8z,1
8008,march,1
8007,https://t.co/btsletz9qh,1
8006,@gazz2423,1
8005,3⃣,1
8004,firefox…,1
8003,fantasy,1
8002,film-making,1
8001,enables,1
8000,@prattprattpratt,1
7999,dra…,1
7998,weeds,1
8019,https://t.co/f8najgbka7,1
8021,pony,1
7948,hovering…,1
8022,(available,1
8043,https://t.co/1vg1hmngad,1
8042,amazon.,1
8041,"""my",1
8040,net,1
8039,https://t.co/4grdbtl7g4,1
8038,"bro..bro,",1
8037,brothers,1
8036,#giveaways,1
8035,oj,1
8034,ip:,1
8033,tam,1
8032,followed,1
8031,litmus,1
8030,svu,1
8029,(10,1
8028,gift,1
8027,soak,1
8026,this!!,1
8025,"die,",1
8024,bodyguard👮🏻‍♂️👩🏻‍💼,1
8023,https://t.co/tgaxcb0zny,1
7997,te…,1
7996,ross,1
7995,strolls,1
7994,strategy,1
7969,be.,1
7968,grift,1
7967,more.,1
7966,ung,1
7965,@twitaufiktivity,1
7964,loudon,1
7963,monday,1
7962,lazy,1
7961,e.,1
7960,19,1
7959,storage…,1
7958,"service,",1
7957,twocen…,1
7956,💔so,1
7955,"4,",1
7954,confused,1
7953,(but,1
7952,as4,1
7951,phony,1
7950,works”,1
7949,untold,1
7970,@brianvolkweiss,1
7971,#businessnews,1
7972,bizarre,1
7984,https://t.co/pfrnq5ourq,1
7993,"lion,",1
7992,jojo,1
7991,quit,1
7990,"""oh",1
7989,designed,1
7988,dexter..,1
7987,"shaft,",1
7986,@richardsactor,1
7985,#rootandshaw,1
7983,#sunrise_and_sunsets,1
7973,@univofstandrews,1
7982,cleaned,1
7981,@strongblacklead,1
7980,key,1
7979,shoookkk,1
7978,https://t.co/40tdzlcrze,1
7977,chris,1
7976,"humbug,",1
7975,millennials,1
7974,https://t.co/mayl5rzan3,1
7849,satisfait,1
7847,"soul..,",1
7650,rolling!!!,1
7723,https://t.co/vrysuvkfem,1
7721,uninfortinate,1
7720,"admit,",1
7719,light,1
7718,tanya's,1
7717,classic,1
7716,@david_yost,1
7715,https://t.co/kykpqabmg4,1
7714,xxl,1
7713,@jewelstar33,1
7712,unlike,1
7711,12/10,1
7710,schedule:,1
7709,33,1
7708,chessepuff,1
7707,kevi…,1
7706,hays,1
7705,comp,1
7704,includes,1
7703,6/10,1
7702,https://t.co/ylramq3fqv,1
7701,views,1
7722,ksh,1
7724,https://t.co/4jjnyffrbo,1
7748,non-hitchcock,1
7725,https://t.co/6avenmjx1m,1
7746,https://t.co/gaelqsrwtw,1
7745,https://t.co/anz7jn8pde,1
7744,harrowing…,1
7743,#sf,1
7742,af.,1
7741,https://t.co/kmrw9r8etf,1
7740,unreliability,1
7739,garbage,1
7738,earnings,1
7737,nursing,1
7736,https://t.co/fdhvaclkuq,1
7735,extended,1
7734,@jennwadford,1
7733,yu-gi-oh,1
7732,"ish,",1
7731,https://t.co/rcfkn8slqu,1
7730,https://t.co/6bddyxiqo3,1
7729,https://t.co/fsljdjs0sf,1
7728,https://t.co/akvu6lkt6n,1
7727,bracelet,1
7726,if…,1
7700,https://t.co/ytaltu1ahy,1
7699,@atypical,1
7698,#wethotamericansummer,1
7697,@polymatters.,1
7672,@darkmarkiplier_,1
7671,478313xxxxxxxxxx,1
7670,@euphoriamj,1
7669,month.…,1
7668,@torriilove,1
7667,chimney,1
7666,itv,1
7665,ean,1
7664,bitches,1
7663,melodra…,1
7662,gcash/coin…,1
7661,https://t.co/2u1zdcxhlq,1
7660,netflix-stupid,1
7659,feel…,1
7658,captain,1
7657,mv,1
7656,@thecryptozombie,1
7655,https://t.co/dyea9ryho7,1
7654,#topmovies,1
7653,produce,1
7652,https://t.co/gp78wm7rkh,1
7673,create,1
7674,"okay,",1
7675,@crackacies,1
7687,favor…,1
7696,ton,1
7695,see.,1
7694,https://t.co/uv4zrri0gl,1
7693,@amberleeconnors,1
7692,"famous,",1
7691,provoking,1
7690,watches,1
7689,🙄🤦🏼‍♂️,1
7688,@raquelcupcake,1
7686,cage,1
7676,https://t.co/ndhxbuikxa,1
7685,nerds,1
7684,ahoys,1
7683,“hey,1
7682,@codythetideph,1
7681,glad…,1
7680,#atypical,1
7679,fre…,1
7678,alien,1
7677,pollan,1
7747,🤯,1
7749,"bandwidth,",1
7846,proves,1
7822,https://t.co/4jigzxxkcj,1
7820,https://t.co/rkhxwkrfth,1
7819,lawrence,1
7818,@grandma_kel,1
7817,thier,1
7816,@martintweets99,1
7815,everything!,1
7814,idolatrous,1
7813,"maps,",1
7812,river.,1
7811,sisters,1
7810,understands,1
7809,#whattowatch,1
7808,crossovers,1
7807,now...,1
7806,https://t.co/qnqj5w9kj1,1
7805,netflix!!!!!!,1
7804,https://t.co/tz8oiucsgd,1
7803,host,1
7802,https://t.co/3vlqyatyqf,1
7801,simpson,1
7800,select,1
7821,บน,1
7823,research,1
7750,https://t.co/8uof3idmyh,1
7824,candy,1
7845,#energy,1
7844,prom,1
7843,special?,1
7842,https://t.co/czrepnvf9d,1
7841,lazaar,1
7840,emotions.,1
7839,@carmencobo99,1
7838,island,1
7837,#infinitywar,1
7836,https://t.co/viich9yhi5,1
7835,https://t.co/h6s4qtoigx,1
7834,vietnam,1
7833,https://t.co/onke7ihpe9,1
7832,lazar:,1
7831,👌👌👌,1
7830,teati,1
7829,@_chamalke_,1
7828,enters,1
7827,itsv,1
7826,https://t.co/16z70uvi9a,1
7825,bypassed,1
7799,https://t.co/boivorauei,1
7798,marvel's,1
7797,boxer.,1
7796,recommendations??,1
7771,"bo4,",1
7770,“late,1
7769,bandersnatch,1
7768,jab,1
7767,#holygrail,1
7766,file,1
7765,please..,1
7764,"breaths,",1
7763,tracking,1
7762,https://t.co/1q6i3v98fd,1
7761,elastic,1
7760,permuto,1
7759,ad-supported,1
7758,https://t.co/py8gtaiohu,1
7757,sausage,1
7756,•,1
7755,skydiving,1
7754,coco,1
7753,pierre,1
7752,fam,1
7751,ten,1
7772,housewarming,1
7773,https://t.co/sgpza7kh1p,1
7774,lame!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
7786,dat,1
7795,board!,1
7794,https://t.co/phryoatzqg,1
7793,"legrand,",1
7792,ta…,1
7791,@spinmaster808,1
7790,#jokoy,1
7789,@samcaseyc,1
7788,difficult,1
7787,distinction,1
7785,xrp,1
7775,"content,",1
7784,#handmade,1
7783,https://t.co/skc62afcnl,1
7782,spicy,1
7781,complaint,1
7780,@momomin_k,1
7779,helping,1
7778,thot,1
7777,aneesh,1
7776,milestone,1
8044,@itsfreakingjohn,1
8045,https://t.co/hkyxwegvft,1
8046,customers,1
8316,route.,1
8314,carbon,1
8313,"1,",1
8312,"include,",1
8311,#trumpisobsolete,1
8310,watch???,1
8309,https://t.co/kcbuymxzeg,1
8308,@karenricks,1
8307,returnin…,1
8306,craft,1
8305,illust…,1
8304,https://t.co/huzrlqukym,1
8303,#evangelion.,1
8302,major,1
8301,mazikeen?!,1
8300,quantum,1
8299,@meskeeny,1
8298,recruit,1
8297,r169,1
8296,din,1
8295,lips.,1
8294,"information,",1
8315,@kevin_maguire,1
8317,projects,1
8341,https://t.co/ooeeqpzlz5,1
8318,https://t.co/mjyqlvz8ei,1
8339,https://t.co/tgnl7cvoen,1
8338,transformed.,1
8337,up?,1
8336,@trinitythetuck,1
8335,@ramenofculture,1
8334,thrive,1
8333,@milywrites,1
8332,"past,",1
8331,bank...,1
8330,https://t.co/yytinr85a0,1
8329,however,1
8328,"things,'",1
8327,cooper,1
8326,role,1
8325,teaches,1
8324,outside...,1
8323,flick?,1
8322,"wish,",1
8321,"class,",1
8320,engineers,1
8319,yellowstone,1
8293,sea…,1
8292,hurts,1
8291,@ologies,1
8290,updates.,1
8265,#terracehouse.,1
8264,explaining,1
8263,combined.,1
8262,@shenon,1
8261,jackaja,1
8260,dies,1
8259,alo,1
8258,finally!,1
8257,ep,1
8256,"glow,",1
8255,they’ll,1
8254,comrade,1
8253,😵,1
8252,spook,1
8251,yet😱😱😱!,1
8250,"ziplining,",1
8249,18-21.,1
8248,(coil),1
8247,https://t.co/z2bymqgrbv,1
8246,tree,1
8245,https://t.co/dj2mrojb0x,1
8266,"fantasy,",1
8267,@llexis3,1
8268,kingdom,1
8280,lawson’s,1
8289,2012,1
8288,staring,1
8287,thora!,1
8286,meaningful,1
8285,@rpe10538,1
8284,blank.,1
8283,😌❤,1
8282,netflix☠️but,1
8281,scra…,1
8279,https://t.co/gd3qyotjgl,1
8269,hahaha,1
8278,s?rie,1
8277,here😭,1
8276,"""angry",1
8275,willingly,1
8274,https://t.co/ctp78darln,1
8273,https://t.co/sjb9pa1jeh,1
8272,https://t.co/5xrdpnftqz,1
8271,@p_wong_coaches,1
8270,@yefromwyoming,1
8340,"us,",1
8342,"mg,",1
8047,peak.,1
8415,chronicles,1
8413,actions,1
8412,amityville,1
8411,https://t.co/je00tevk0i,1
8410,mau,1
8409,torn……,1
8408,@iiit_hyderabad,1
8407,https://t.co/athholzuhw,1
8406,rewarded,1
8405,languages,1
8404,home.,1
8403,accidentally,1
8402,https://t.co/rr392ztgsx,1
8401,gina.,1
8400,christian,1
8399,omens',1
8398,inspirational,1
8397,https://t.co/w3pywrpj3h,1
8396,@lewism1986,1
8395,otp,1
8394,hopera,1
8393,https://t.co/dmb0kz0auh,1
8414,they're,1
8416,"called,…",1
8343,graphql,1
8417,welcome.,1
8438,capital,1
8437,burra,1
8436,commercials,1
8435,#evangelionnetflix,1
8434,subtitles.,1
8433,figures,1
8432,@_andiakbar,1
8431,we’d,1
8430,"murdered,",1
8429,pas,1
8428,ugly,1
8427,https://t.co/85pr02l3c4,1
8426,haru.,1
